,Unnamed: 0,字段,标题
147,,15:41,【生益电子：半年度净利润1.29亿元 同比下降56.59%】生益电子发布2021年半年度报告，实现营业收入16.89亿元，同比下降11.41%；归属于上市公司股东的净利润1.29亿元，同比下降56.59%；归属于上市公司股东的扣除非经常性损益的净利润1.04亿元，同比下降61.96%；基本每股收益0.17元。
146,,15:42,奥地利自5月以来首次单日新增1000例新冠肺炎确诊病例。
145,,15:43,【和林微纳：上半年净利同比增148.48%】和林微纳8月13日晚间披露半年度报告，公司2021年半年度实现营业收入1.81亿元，同比增长111.60%；净利润5418.46万元，同比增长148.48%；基本每股收益0.77元。
144,,15:43,【港股恒大概念持续拉升】港股恒大概念持续拉升，恒大物业涨超7%，恒大汽车涨近4%，恒腾网络、中国恒大跌幅收窄。
143,,15:44,【深圳机场：7月旅客吞吐量281.42万人次 同比下降26%】深圳机场公告，7月旅客吞吐量281.42万人次，同比下降25.5%；本年累计2151.77万人次，同比增长19.75%。
142,,15:45,杰富瑞：将贝壳(BEKE.N)目标价从77.3美元下调至22.4美元。
141,,15:47,【博通股份上半年净利润同比下降34%】 博通股份晚间公告，公司上半年实现营业收入1.14亿元，同比增长11.81%；净利润为1098.40万元，同比下降33.91%。
140,,15:49,博敏电子：共青城浩翔拟减持不超1.46%。
139,,15:54,【土耳其黑海地区洪灾遇难人数升至27人 搜救仍在持续】土耳其灾难和应急管理局（AFAD）当地时间8月13日发布最新声明称，黑海地区的洪灾已经导致27人死亡，其中卡斯塔莫努省25人、锡诺普省2人。另外，巴顿省1名80以上老人被洪水冲走后至今下落不明，搜救人员还在持续搜救中。
138,,15:55,【石头科技：不排除通过技术外溢进驻新的赛道 近期将推出新款自清洁类产品】8月13日，石头科技董事长昌敬表示，石头科技不是一家品牌营销式公司，我们的定位是做全球范围内的中高端智能硬件公司，更长远的是中高端科技创新公司。所以公司很注重技术的积累，前期投入部署大量研发力量，目的就是要把技术搞透，我们不排除通过技术外溢进驻新的赛道。近期我们将推出新款自清洁类产品，具备干湿分离式清洁、自清洁、静音清扫等等超前的功能。（证券时报）
137,,15:57,【近期国际海运价格涨至十年来高点】近期，国际海运价格涨至十年来高点。8月10日，全球集装箱货运指数显示，中国、东南亚至北美东海岸的海运价格，首次超过了每标箱2万美元。8月12日，波罗的海干散货指数涨93点或约3%，报3503点，为2010年中期以来最高水平。
136,,15:58,宁波银行：上半年净利95.19亿元，同比增21.37%。
135,,16:00,【方正电机与宁波韵升签署战略合作协议 携手开展稀土永磁材料与电机设计制造的EVI先期接入合作】今日上午，浙江方正电机股份有限公司与宁波韵升股份有限公司在宁波签署《战略合作伙伴协议》、《新能源汽车磁钢联合实验室合作伙伴协议》。双方携手开展稀土永磁材料与电机设计制造的EVI先期接入合作，共同推进稀土永磁材料新产品在电机产业化应用并共享技术成果，增强双方产品的市场影响力。
973,,16:01,【科德数控：拟向银行申请不超等值8000万元综合授信额度】科德数控公告，公司根据业务发展需要，拟向工商银行大连自由贸易试验区支行申请不超过等值人民币8000万元的综合授信额度。
132,,16:01,新加坡华侨银行：澳美若跌破0.7290，料进一步跌至0.70。澳大利亚意外实施严格封锁措施加剧了澳元的短期负面前景。关注近期区间低位0.7290，若跌破这一支撑位将打开未来数周跌向0.72和0.70的大门。
974,,16:01,IEA月报：欧佩克+以外的石油供应今年料将增加60万桶/日，2022年则将增加170万桶/日，其中有60%的增幅来自美国。
134,,16:01,【华特迪士尼盘前涨超5%】华特迪士尼盘前涨超5%，第三财季订阅用户增长、营收和盈利均超出市场预期。
133,,16:01,伦敦金属交易所(LME)数据，铝库存减少9750吨，铜库存减少125吨，镍库存减少1116吨，铅库存减少25吨，锡库存减少65吨，锌库存减少3025吨。
131,,16:02,"【本周全国碳市场最高成交价58.26元/吨】本周全国碳市场碳排放配额（CEA）总成交量379,868吨，总成交额19,572,283.75元。挂牌协议周成交量100,012吨，周成交额5,471,590.03元，最高成交价58.26元/吨，最低成交价52.00元/吨，本周五收盘价为54.00元/吨，较上周五上涨1.96%。大宗协议周成交量279,856吨，周成交额14,100,693.72元。（全国碳交易）"
130,,16:02,德国经济部：预计经济将实现双位数增长，服务业将受益于宽松政策，服务业将受到供应瓶颈的打击。
129,,16:02,【露天煤业：收购陕西中核公司100%股权】露天煤业公告，收购陕西中核光伏发电有限公司100%股权及投资建设中核淳化10万千瓦风力发电项目。
128,,16:02,【中疾控专家：青少年接种新冠疫苗不良反应发生率不高于成人】中国疾控中心免疫规划首席专家王华庆介绍，我国儿童和青少年接种疫苗总剂次超6000万，目前根据对不良反应的监测分析，儿童和青少年接种新冠疫苗不良反应的发生率不高于18岁以上的成人，既包括一般反应，也包括异常反应。
972,,16:02,伦敦金属交易所(LME)：铝库存减少6650吨，铜库存减少150吨，镍库存减少1440吨，铅库存减少100吨，锡库存减少65吨，锌库存减少3800吨。
971,,16:02,IEA月报：假设制裁行动持续阻碍伊朗出口，则2021年底前提用石油库存的情形可能持续。
127,,16:03,美股部分中概股盘前走低。小鹏汽车(XPEV.N)跌近2%，理想汽车(LI.O)跌1.7%，哔哩哔哩(BILI.O)跌1.4%，富途控股(FUTU.O)、阿里巴巴(BABA.N)跌超1%。
969,,16:03,ExOne(XONE.O)盘前大涨近37%，公司确认将出售予3D打印企业Desktop Metal。
970,,16:03,Clover Health(CLOV.O)盘前涨超13%，第二季度同比亏转盈，营收及净利润均超出市场预期。
963,,16:04,蔚来汽车(NIO.N)盘前涨0.75%，第二季度营收同比翻倍、每股亏损大幅收窄。
965,,16:04,美元/泰铢跌1.1%至32966泰铢，为2019年6月以来最大跌幅。
966,,16:04,IEA月报：7月炼制活动复苏放缓，因新一波疫情打击燃料需求及利润。
967,,16:04,IEA月报：石油消费国、特别是亚洲的石油消费国实施新的防疫限制，将会降低人员移动及石油的使用。
968,,16:04,IEA月报：供应提高、需求成长放缓，已经扑灭了市场上流传的超级循环的说法。
964,,16:04,Moderna(MRNA.O)盘前涨2%，隔夜收跌超15%，此前欧洲药管局表示正在调查辉瑞和Moderna疫苗可能引发的3项新的副作用。
126,,16:04,爱彼迎盘前跌4.7%，该公司对新冠变异毒株的影响持警惕态度，预计在病毒传播的打击下，无法延续第二季度的业绩。
125,,16:05,宁德时代全日成交超140亿元，创历史新高。
960,,16:05,【郑州暂停个体诊所诊疗服务】记者12日从郑州市新冠肺炎疫情应急处置联合指挥部新闻发布会上获悉，当日14时起将对包括出租车司机、快递外卖从业人员在内的重点人群启动新一轮核酸检测工作，同时，暂停个体诊所诊疗服务。(中国新闻网)
961,,16:05,【《中国（上海）自由贸易试验区临港新片区发展“十四五”规划》印发】上海市人民政府印发《中国（上海）自由贸易试验区临港新片区发展“十四五”规划》的通知：到2025年，聚焦临港新片区产城融合区，建立比较成熟的投资贸易自由化便利化制度体系，打造一批更高开放度的功能型平台，集聚一批世界一流企业，区域创造力和竞争力显著增强，经济实力和经济总量大幅跃升。
962,,16:05,菲律宾央行行长迪奥克诺：只要有需要都将维持货币政策支持。
958,,16:06,IEA月报：估计7月需求下降，因为德尔塔变种病毒的迅速蔓延影响了向印尼和亚洲其他地区的交付。
959,,16:06,【桃李面包：控股股东盛雅莉拟减持不超过2%股份】 桃李面包晚间公告，公司控股股东及实际控制人盛雅莉计划3个交易日后的3个月内，通过大宗交易的方式拟减持不超过1904万股，占公司股份总数的2%。
124,,16:06,【欧比特：与中科宇航签署战略合作框架协议】近日，欧比特与北京中科宇航探索技术有限公司（简称“中科宇航”）在珠海签署战略合作框架协议，双方将在中国太空旅游开发和遥感卫星星座建设两大业务领域展开深入合作，加快航天高新技术的创新与应用，欧比特将为中科宇航的太空旅游装备提供系列配套服务，如宇航芯片核心元器件、遥感卫星数据及AI算法服务、AI硬件系统支持等。
957,,16:07,【上海：到2025年临港新片区生产总值在2018年基础上翻两番】上海市人民政府印发《中国（上海）自由贸易试验区临港新片区发展“十四五”规划》。《规划》提出，到2025年，地区生产总值在2018年基础上翻两番，年均增速达到25%左右。培育形成智能新能源汽车、集成电路、高端装备制造3个千亿级产业集群，做大做强生物医药、人工智能、民用航空等先进制造业产业集群。大力发展跨境金融服务、新型国际贸易、现代航运服务、数字信息服务、科技创新服务等产业，形成一批具有影响力的功能型平台，累计认定总部机构50家左右。
956,,16:08,英国财政大臣苏纳克：在保持成本不变的同时致力于实现净零碳排放。
955,,16:08,【上海临港：培育形成智能新能源汽车、集成电路、高端装备制造3个千亿级产业集群】上海市人民政府印发《中国（上海）自由贸易试验区临港新片区发展“十四五”规划》的通知：到2025年，地区生产总值在2018年基础上翻两番，年均增速达到25%左右。培育形成智能新能源汽车、集成电路、高端装备制造3个千亿级产业集群，做大做强生物医药、人工智能、民用航空等先进制造业产业集群。大力发展跨境金融服务、新型国际贸易、现代航运服务、数字信息服务、科技创新服务等产业，形成一批具有影响力的功能型平台，累计认定总部机构50家左右。
123,,16:08,【河南谋划灾后重建项目8855个 总投资超过6000亿元】河南加快灾后重建新闻发布会上通报，截至8月12日，已统计受灾地区损毁项目7283个，涵盖农田水利、交通设施、市政工程、社会民生、能源、物流等重点领域。结合上述摸底情况，河南建立了全省灾后重建重大项目库，一方面，做好灾毁工程复建，另一方面，加快补齐水利防洪、城市防涝、生态环境安全、应急物资储备等领域能力短板，有效应对未来可能发生的自然灾害事件。目前已谋划储备项目8855个、总投资超过6000亿元。
122,,16:09,俄罗斯外长拉夫罗夫：几个俄罗斯城市准备申办2036年夏季奥运会。（卫星新闻）
121,,16:09,【港股恒生科技指数收跌1.9% 半导体、科网股下挫】香港恒生指数收跌0.48%，恒生科技指数收跌1.93%，半导体、互联网科技板块下挫，华虹半导体跌超8%，快手跌超4%；电讯、有色板块逆市上涨，紫金矿业涨超4%，中国移动涨超3%。
954,,16:09,【文投控股：股东拟减持公司不超1%股份】文投控股公告，持股15.21%的股东厦门信托汇金1667号计划自2021年9月3日至12月2日之间，以集中竞价方式减持公司股票不超过1854.85万股，减持比例不超过公司总股本的1%。
953,,16:09,【湖北昨日新增感染者均属某工地同一传播链】 今天（8月12日）下午，湖北省疫情防控指挥部召开新闻发布会，介绍疫情最新情况和精准防控措施。8月11日0时—24时，湖北全省新增新冠肺炎本土确诊病例10例（其中荆门市6例，武汉市4例），均已转至定点医疗机构救治，无重症。武汉市新增感染者（其中江夏区11例，东西湖区1例），均属中建三局武汉沌口项目工地同一传播链。荆门市新增感染者，均与荆门市掇刀区亿纬动力有限公司工地关联，也属于中建三局武汉沌口项目工地同一传播链。（央视新闻）
120,,16:10,【8月上旬钢材社会库存1191万吨 环比下降1%】据中钢协数据，8月上旬，20个城市5大品种钢材社会库存1191万吨，环比减少12万吨，下降1.0%，库存有所下降；比年初增加461万吨，上升63.2%；比去年同期减少50万吨，下降4.0%。
952,,16:10,【港股恒指收跌0.5% 恒大概念股回吐昨日涨幅】香港恒生指数收跌0.53%，恒生科技指数收涨1.49%，医药、餐饮等板块跌幅居前，能源股逆市走高，中石油、中海油涨超1%。恒大概念股回吐昨日涨幅，中国恒大跌超8%，恒大汽车、恒大物业跌超6%。
951,,16:10,【中国人寿：前7月份保费收入约4689亿元】中国人寿公告，公司于2021年1月至7月期间，累计原保险保费收入约为4689亿元（未经审计）。
950,,16:10,据日本富士新闻网：日本大阪新增创纪录的1654例新冠肺炎确诊病例。
949,,16:10,"【宝兰德：入围2020-2021央采中间件名单】8月10日，中央国家机关2021年中间件软件协议供货采购项目成交公告发布，本次项目分为两包，第一包为Web应用服务器中间件,第二包为消息中间件。宝兰德Web应用服务器中间件和消息中间件产品成功入围。"
119,,16:11,8月12日0时至8月13日15时，北京无新增本地确诊病例、疑似病例和无症状感染者，新增2例境外输入无症状感染者。（北京日报）
118,,16:12,安彩高科：上半年净利1.79亿元，同比增432.16%。
117,,16:13,据日本共同社：日本埼玉县新增创纪录的1696例新冠肺炎确诊病例。
946,,16:14,印度将批准波音737 MAX客机复飞。
948,,16:14,新华保险(01336.HK)：于2021年1月1日至2021年7月31日期间累计原保险保费收入为人民币1099亿元。
947,,16:14,IEA月报：7月全球石油供应增加170万桶/日至9670万桶/日。
945,,16:15,据日本放送协会NHK：神奈川新增1807例新冠肺炎病例。
944,,16:15,【恒瑞医药：长效抗真菌药注射用HRS9432获批临床】恒瑞医药公告，公司子公司福建盛迪医药有限公司近日收到国家药监局核准签发关于注射用HRS9432的《药物临床试验批准通知书》，将于近期开展临床试验。截至目前，注射用HRS9432相关研发项目累计已投入研发费用约为1988万元。
116,,16:15,药石科技：股东周全拟减持不超0.586%。
943,,16:16,三孚股份：上半年净利1.48亿元，同比增299.80%。
942,,16:17,【农业农村部：到2025年建成一批现代化种养业良种生产基地】农业农村部联合印发《“十四五”现代种业提升工程建设规划》。《规划》提出，到2025年，建成一批现代化种养业良种生产基地，形成保、育、测、繁分工合作、紧密衔接的现代种业发展格局，实现基础强、体系强、科技强、企业强，全面提升种业现代化水平，为我国粮食安全和重要农产品有效供给提供有力保障。
115,,16:17,大和：上调药明康德目标价至190港元，评级买入。
111,,16:18,【今年321只新股发行 累计募资3395亿元】统计显示，以发行日期为基准，截至8月13日，今年以来共有321家公司首发募资，累计募资金额达3395.35亿元。中国电信为今年以来募资金额最多的公司，首发募集资金达541.59亿元。
112,,16:18,当地时间13日，阿富汗塔利班发言人穆贾希德在社交媒体上发布消息，塔利班攻占了乌鲁兹甘省省会提林库特和古尔省省会菲罗兹山。至此，塔利班宣称已攻占省会城市个数达到16个。（央视新闻）
113,,16:18,【潞安环能业绩快报：上半年净利润33.27亿元 同比增183%】潞安环能发布业绩快报，2021年半年度营业收入177.37亿元，同比增长50.34%；净利润33.27亿元，同比增长182.64%；基本每股收益1.11元。报告期内受煤炭市场需求旺盛，商品煤价格增长等因素影响，公司保持了持续稳健运行的良好态势。
114,,16:18,【国办：拓展财政科研经费投入渠道 吸引民间资本支持科技创新创业】国务院办公厅发布《关于改革完善中央财政科研经费管理的若干意见》。其中提出，拓展财政科研经费投入渠道。发挥财政经费的杠杆效应和导向作用，引导企业参与，发挥金融资金作用，吸引民间资本支持科技创新创业。优化科技创新类引导基金使用，推动更多具有重大价值的科技成果转化应用。拓宽基础研究经费投入渠道，促进基础研究与需求导向良性互动。
941,,16:18,瑞士信贷：将eBay(EBAY.O)目标价从80美元上调至81美元。
940,,16:19,【珀莱雅：控股股东及高管拟减持公司股份】珀莱雅公告，公司控股股东侯军呈拟通过集中竞价方式减持不超过201.12万股，占公司总股本的1%。此外，公司副总经理金衍华、公司财务负责人王莉、公司副总经理、董秘张叶峰拟通过集中竞价交易方式分别减持不超过3.20万股、1.93万股、1.57万股。
109,,16:19,美股区块链板块盘前走高。比特矿业(BTCM.N)涨9.4%，第九城市(NCTY.O)涨超5%，Marathon Patent(MARA.O)涨4.9%，亿邦国际(EBON.O)涨4.3%，嘉楠科技(CAN.O)涨3%。
110,,16:19,【永太科技：1.5亿元收购永太高新15%股权 加码锂电及其他材料类业务】永太科技公告，公司拟以1.5亿元收购永晶科技所持永太高新15%股权。收购完成后，公司将持有永太高新75%股权，永晶科技不再持有永太高新股权。永太科技介绍，锂电及其他材料类是公司重点业务板块之一，永太高新为该板块业务的重要载体，收购有利于进一步完善公司产业布局。
108,,16:20,北京：网约车平台不得向未接种疫苗的司机派单。（北京日报）
939,,16:21,俄罗斯报告新增808例新冠肺炎死亡病例，创疫情以来新高。
938,,16:21,【宁波建工：4-6月新签合同额47.65亿元 同比减少5.09%】宁波建工公告，2021年4月至6月，公司及下属子公司新签合同470个，合同金额累计约47.65亿元，较上年同期减少5.09%。
107,,16:21,【煤炭生产难以满足需求 坑口煤价单月上涨超10%】近期，动力煤价格再次进入上行通道，进入8月份，陕西省6300大卡动力煤坑口价格已达到每吨870元，较七月初涨幅超10%；港口5500大卡动力煤价格每吨接近1000元。煤炭企业满负荷生产，但仍然无法满足下游实际需求，即使集团内部的电厂也难以保障其煤炭供应。动力煤供不应求，不少电厂在煤炭竞拍过程中经常有加价抢煤的现象。目前，除少数长期协议煤价之外，大部分煤企的坑口煤价已涨到每吨八九百元的历史高位区间，而港口煤价因为叠加运费等因素涨幅更大。 (央视财经)
936,,16:22,【英国涉华焊管反倾销措施过渡性审查终裁】2021年8月9日，英国政府发布焊管反倾销措施“过渡性审查”终裁公告，决定“维持”对华相关措施，自2021年1月30日起生效，有效期5年；同时将英国不生产的镀锌焊管从措施产品范围中排除。欧盟于2008年12月26日决定对原产自中国等国的焊管征收90.6%的反倾销税，并于2015年1月26日和2021年4月16日分别作出日落复审决定，继续维持该措施。
106,,16:22,【心玮医疗传上限171港元定价】神经介入医疗器械公司心玮医疗(06609.HK)将在8月20日上市。据外媒报道指，心玮医疗计划以招股价区间上限171港元定价，若以此计算，公司集资金额达11.3亿港元。据券商数据显示，心玮医疗合共录得216.7亿港元的孖展认购，以公开发售集资近1.13亿港元计算，超额认购近191倍。
937,,16:22,【宏力达：半年度净利2.1亿元 同比增30.96%】宏力达发布2021年半年度报告，实现营业收入4.74亿元，同比增长18.31%；归属于上市公司股东的净利润2.10亿元，同比增长30.96%；归属于上市公司股东的扣除非经常性损益的净利润1.63亿元，同比增长3.59%；基本每股收益2.10元。
105,,16:23,【经济学家再谈上班族炒股：如同拿大刀冲进重机枪阵地】8月13日，经济学家、如是金融研究院院长管清友再次谈到上班族炒股，他表示：“上班族炒股真的很难赚到钱，实话实说，‘小白’进入市场，相当于拿着大刀长矛冲进重机枪阵地。”（中新经纬）
104,,16:23,【腾讯云：与深圳担保集团签署战略合作协议】8月13日，腾讯云与深圳担保集团签署战略合作协议，宣布将携手打造融资担保行业内首个大型国有担保机构全面数字化转型标杆。
103,,16:24,中国中冶：1-7月新签合同额7033.3亿元，较上年同期增长36.9%。
935,,16:24,德国勃兰登堡州经济部长表示，特斯拉CEO埃隆·马斯克明确表示，坚持超级工厂的计划是多么重要。
102,,16:25,【*ST金正：取得磷矿采矿许可证 生产规模200万吨/年】*ST金正公告，全资子公司贵州金正大通过探转采的交易方式，获得贵州自然资源厅颁发的采矿许可证，矿山名称为贵州省瓮安县马路槽磷矿，生产规模200万吨/年。*ST金正表示，该事项可有力保障贵州金正大生产所需磷矿石的稳定供应，有助于降低贵州金正大原料成本。
934,,16:26,IEA石油工业和市场部门主管Bosoni：欧佩克+供应协议对于平衡油市是必要的。
931,,16:27,【海通证券：指数继续分化 市场反复后或现明确方向】海通证券指出，后市来说，前期表现强劲的板块无论是从行业景气度还是公司本身的业绩来说，都是比较向好的，短期的回调只是对于股价急涨的修正，我们仍然看好高景气赛道。在目前风格切换频繁的市场上，建议投资者要做好均衡配置和长期投资的准备，切勿追涨杀跌，需要提高风险意识，理性投资，进行多元配置。
932,,16:27,【索通发展：预焙阳极生产线节能减排及提质增效改造项目通过验收】索通发展消息，中国有色金属工业协会近日组织专家对公司预焙阳极生产线节能减排及提质增效改造项目进行竣工验收。验收专家根据提供的资料对项目建设内容、指标达成情况进行了查验。经质询和讨论，验收专家认为公司完成了该项目的建设改造内容，达到了预期建设目标，验收专家一致同意项目通过验收。
933,,16:27,【中国人保：1-7月原保险保费收入为3753.71亿元】中国人保：1 月 1日至 2021 年 7 月 31 日经由本公司子公司中国人民财产保险股份有限公司、中国人民人寿保险股份有限公司及中国人民健康保险股份有限公司所获得的原保险保费收入分别为人民币 280060 百万元、人民币68203 百万元及人民币 27168 百万元。
101,,16:27,中金所：自2021年8月16日起至2021年12月31日止，减半收取股指期货、国债期货交割手续费。
930,,16:28,【中国信通院完成首款智能两轮车北斗认证测试】近日，中国信通院泰尔终端实验室完成首款智能两轮车北斗认证测试，联合中国北斗卫星导航产品检测认证联盟认证机构，为上海钧正网络科技有限公司（哈啰出行）的LTE CAT1智能助力车M18和LTE CAT1智能单车A55颁发了智能助力车、智能单车北斗认证证书。
100,,16:28,【东方电气：陆上风电机组连获5单 累计装机容量410MW】东方电气消息，近日，东方电气风电有限公司先后中标山西浑源县千佛岭分散式风电项目、马鬃山第一风电场B区项目、青海格尔木东台风电项目、甘肃景泰喜集水风电项目、甘肃景泰前台子风电项目，五个项目累计装机容量410MW，均采用东方风电自主研制的G3600-165双馈型风力发电机组。
99,,16:29,香港第二季度经济同比增长7.6%，预估为7.5%。
929,,16:30,【45股股东户数连降3期以上 最多已降12期】统计显示，264家上市公司公布了截至8月10日最新股东户数，相比之前各期，有45股股东户数连续减少3期以上，股东户数最多已连降12期。股东户数连降期数较多的有陕国投Ａ、尤安设计等股。
927,,16:31,【禾望电气：储能相关产品销售占营收及利润比例很小】禾望电气公告，，公司关注到有市场媒体称公司涉及储能相关概念。公司的储能相关产品业务收入 2020 年度不足 300 万元人民币，储能相关产品销售占营收及利润比例很小，对公司业绩的影响可以忽略不计。
98,,16:31,【重庆水务半年报：上半年净利润同比增长36%】重庆水务公布2021年半年度报告，公司上半年实现营业收入约31.78亿元，同比增长22.49%；归属于上市公司股东的净利润约10.55亿元，同比增长35.66%；归属于上市公司股东的扣除非经常性损益的净利润约7.74亿元，同比增长7.98%；基本每股收益0.22元。
928,,16:31,在岸人民币兑美元8月12日16:30收盘报6.4771，较上一交易日上涨99点。
97,,16:32,在岸人民币兑美元8月13日16:30收盘报6.4830，较上一交易日下跌59点。
96,,16:32,中国台湾地区第二季度GDP同比增长7.43%，预估为7.50%。
95,,16:34,【俄罗斯新增超2.2万例确诊病例 累计逾655万例】据俄罗斯新冠病毒防疫官网13日公布的最新数据，俄罗斯新增新冠肺炎确诊病例22277例，累计确诊6557068例，新增新冠肺炎死亡病例815例，累计死亡168864例。
926,,16:34,【首商股份：并购重组事项获批 股票复牌】首商股份：王府井集团股份有限公司换股吸收合并公司并募集配套资金暨关联交易事项获得证监会并购重组委审核通过，公司股票复牌。
94,,16:35,中国地震台网正式测定：08月13日16时27分在青海果洛州玛多县（北纬34.53度，东经97.62度）发生3.2级地震，震源深度8千米。
925,,16:35,【北京六火车站环境采样结果均为阴性】记者从北京铁路方面了解到，8月7日、8日，北京重点站区管委会组织专业核酸检测机构对北京站地区、北京西站地区、北京南站地区、北京北站地区、清河站地区、北京朝阳站地区共六个站区进行了环境采样，共选取旅客频繁接触的180个重点点位，结果均为阴性。8月份，重点站区计划开展两次全面环境采样工作。（中国新闻网）
93,,16:35,香港特区政府：考虑到上半年实质本地生产总值的强劲表现，以及消费券计划带来的支持，二零二一年实质本地生产总值增长预测由五月时覆检的3.5%至5.5%向上修订至今轮覆检的5.5%至6.5%。
924,,16:36,【张家界暂停市城区市场经营主体活动】湖南省张家界市新型冠状病毒感染肺炎疫情防控工作指挥部于11日发布通知，要求疫情防控期间暂停市城区市场经营主体活动。（新华社）
91,,16:37,【北汽蓝谷：北汽新能源7月销量3491辆 同比增73.77%】北汽蓝谷披露子公司北京新能源汽车股份有限公司的7月产销快报，当月北汽新能源产量为350辆，同比下降68.78%；销量为3491辆，同比增长73.77%。2021年1-7月，北汽新能源累计产量为2507辆，同比下降73.81%；累计销量为10450辆，同比下降37.46%。
922,,16:37,港股万洲国际上半年营收133.3亿美元，同比增长6.8%。
92,,16:37,快手(01024.HK)：本公司将于2021年8月25日举行董事会会议，藉以考虑及批准本集团截至2021年6月30日止六个月之未经审核综合中期业绩。
923,,16:37,【华正新材：上半年净利1.22亿元 同比增109%】华正新材披露2021年半年度报告，公司实现营业收入17.09亿元，同比增长80.37%；归属于上市公司股东的净利润1.22亿元，同比增长109%；归属于上市公司股东的扣除非经常性损益的净利润1.15亿元，同比增长143.06%；基本每股收益0.86元。
921,,16:38,【西藏珠峰今日涨停，两机构合计买入4.16亿元】西藏珠峰今日涨停，两机构合计买入4.16亿元，沪股通买入1.99亿元并卖出1.63亿元。
919,,16:39,上交所：自8月16日起将中芯国际调出上证沪股通指数样本。
920,,16:39,【密封科技：正分阶段开展氢产业链中压缩机等相关零部件的开发工作】密封科技在互动平台表示，公司为超低温制冷氦气压缩机组研发了专用密封件，此类制冷机组可应用于储氢领域的氢气液化。公司正在按计划分阶段开展氢产业链中压缩机、隔膜泵以及氢燃料电池上相关零部件的开发工作。
918,,16:40,【常铝股份：向比亚迪供应的产品包括刀片电池壳、电池箔产品】常铝股份在互动平台表示，公司向比亚迪供应的产品包括刀片电池壳、电池箔产品；上述两种新产品在公司工业热交换业务板块中的比重相对较低。
90,,16:40,恒生指数公司：理想汽车符合相关指数的快速纳入规则要求，将于2021年8月25日(星期三)收市后被纳入以下指数，并于2021年8月26日(星期四)起生效。
917,,16:41,【小康股份：7月销量同比下降19.4%】小康股份公告，7月销量17810辆，同比下降19.4%；1-7月销量15.06万辆，同比增长13.65%。
88,,16:41,英镑兑美元GBP/USD跌至1.3793，日内跌0.15%，创2周以来新低。
87,,16:41,【广州市教育局：摸清培训机构底数 不新批学科类培训机构】广州市教育局发布通知，要求从细摸查学科类校外培训机构底数，全面摸查现有未取得办学许可证的非学科类和外语（英语、日语、韩语）类校外培训机构，于8月17日前填写《情况摸查表》报送市教育局。全市各区不再审批新的面向义务教育阶段学生、普通高中学生的学科类校外培训机构及面向学龄前儿童的校外培训机构。
89,,16:41,【广大特材：拟22亿元投建大型高端装备用核心精密零部件项目】广大特材公告，决定以全资子公司鑫盛智造公司为项目实施主体，投资22亿元建设精密零部件项目，用于风电机组大型齿轮箱零部件及其他精密机械零部件的精加工生产，预计建设周期24个月。公司同日披露半年报，上半年营业收入15.06亿元，同比增长86.81%；净利润1.50亿元，同比增长68.04%。基本每股收益0.91元。
916,,16:42,【昭衍新药：董事及一致行动人拟合计减持不超1.37%股份】昭衍新药公告，董事左从林、孙云霞、高大鹏、顾晓磊及其一致行动人顾美芳拟合计减持不超过1.37%。
86,,16:43,【兆易创新今日跌8.42%，沪股通买入5.36亿元并卖出3.85亿元】兆易创新今日跌8.42%，沪股通买入5.36亿元并卖出3.85亿元，三机构合计买入4.26亿元。
915,,16:43,港股万洲国际公告，万隆先生已辞任行政总裁。
85,,16:44,据日本放送协会NHK：日本神奈川县报告新增创纪录的2281例新冠肺炎确诊病例。
914,,16:44,【中证指数有限公司：9月3日发布中证证券公司债指数系列等12条指数】上海证券交易所和中证指数有限公司将于2021年9月3日正式发布中证证券公司债指数系列、上证证券公司债指数系列、中证绿色资产支持证券指数和中证交易所绿色资产支持证券指数，为债券投资提供更丰富的标的选择。
84,,16:45,【中信固收：8月MLF或将不完全续作】中信固收认为，7月降准或继续置换部分8月到期的MLF，推出GMLF形式的碳减排支持工具的概率偏低，鉴于当前同业存单收益率与MLF利率偏离较大，央行或将不完全续作MLF。
913,,16:45,【酒钢宏兴：上半年实现净利润19.46亿元】 酒钢宏兴公告，公司上半年实现净利润19.46亿元，去年同期亏损8288.36万元。
82,,16:47,"【龙虎榜：大族激光涨停 机构资金卖出、上海游资抢筹】大族激光8月13日涨停，龙虎榜数据显示，北向资金净买入1.78亿元，三个机构席位合计卖出1.55亿元，一个机构席位买入6209万元。三个上海营业部，国元证券上海中山北路、中金公司上海黄浦区湖滨路、华鑫证券上海分公司分别买入2.2亿元、90,51万元、6949万元。"
911,,16:47,【桂东电力：拟出售广西永盛49%股权】桂东电力公告，为优化业务结构，加大新能源领域开发力度，公司拟向广西广投石化有限公司出售持有的全资子公司广西永盛石油化工有限公司49%股权，经双方友好协商，初步达成广投石化以现金方式购买公司持有的广西永盛49%股权的意向，双方将就此次交易开展进一步磋商，包括但不限于交易具体方案、资产定价等，并在交易相关方正式签署的交易协议中约定。
912,,16:47,【宁波韵升：金属镨钕的价格较一个月前涨幅已超三成】宁波韵升公告，主营业务为钕铁硼永磁材料，在钕铁硼业务的成本构成中，直接材料费用占比最大。自今年 7 月以来，公司生产使用的主要原材料价格持续走高，其中金属镨钕的价格较一个月前涨幅已超三成，其价格波动直接影响公司的生产成本。
83,,16:47,康希诺：因自身财务需求及安排，上海礼安和苏州礼泰拟合计减持不超过3.12%公司股份。
