,Unnamed: 0,字段,标题
348,,16:10,【福奇：若接种率不提高 世界或出现更危险新冠变种】美国传染病专家安东尼·福奇近日表示，如果各国人口不能实现完全接种，那么未接种人群将导致疫情持续，甚至是更危险的变异病毒出现。
347,,16:11,【四维图新：获得宜宾凯翼汽车有限公司自动驾驶系统定点通知书】四维图新公告，获得宜宾凯翼汽车有限公司自动驾驶系统定点通知书，公司将为凯翼汽车提供包括视觉硬件及域控制器等在内的面向下一代车型的一整套自动驾驶软硬件产品开发服务。
346,,16:11,【宁波韵升半年报：上半年净利2.39亿元 同比增长218%】宁波韵升公布2021年半年度报告，公司上半年实现营业收入约16.04亿元，同比增长61.47%；归属于上市公司股东的净利润约2.39亿元，同比增长218.19%。
345,,16:12,【洪涝灾害致河南1481.4万人受灾 直接经济损失1337.15亿】经核查，截至8月9日7时，本次洪涝灾害共造成河南省150个县（市、区）1664个乡镇1481.4万人受灾，全省累计紧急避险转移93.38万人。农作物受灾面积1620.3万亩，成灾面积1001万亩，绝收面积513.7万亩；倒塌房屋35325户99312间，严重损坏房屋53535户164923间，一般损坏房屋209465户664279间；直接经济损失1337.15亿元。
344,,16:13,【郑商所增设华测检测认证集团股份有限公司为指定苹果期货质检机构】郑商所公告，经研究决定，增设华测检测认证集团股份有限公司为指定苹果期货质检机构，自2021年9月15日起开展苹果期货检验业务。
343,,16:13,【动力源：公司客户有东风汽车、吉利汽车等】 动力源在互动平台表示，公司在纯电、混合动力、氢动力三纵技术发展路线上布局电源、电控产品，主要包括电驱动类产品系列、车载电源产品系列、氢动力产品系列。公司客户有东风汽车集团、吉利汽车、柳州五菱、PLUG POWER、亿华通、上海重塑、康明斯、势加透博等。
342,,16:13,【仙坛股份：7月鸡肉产品销售收入2.94亿元 同比增长11%】仙坛股份公告， 7月实现鸡肉产品销售收入2.94亿元，销售数量3.25万吨，同比变动幅度分别为10.55%、11.20%，环比变动幅度分别为9.94%、12.76%。
341,,16:16,俄罗斯新增22160例新冠肺炎确诊病例，新增769例死亡病例。
340,,16:19,开心汽车(KXIN.O)盘前跌9.49%，上周五收涨近90%。
339,,16:19,特斯拉(TSLA.O)盘前涨1.42%，得克萨斯州超级工厂最快本周开始生产测试用Model Y。
338,,16:19,Eton Pharmaceuticals(ETON.N)盘前跌逾15%，报4.95美元。
337,,16:20,【广发证券：公司不存在自有资金参与康美药业股票质押融资情形】广发证券在互动平台表示，公司不存在自有资金参与康美药业的股票质押融资情形。
335,,16:24,【天茂集团：国华人寿前7月原保险保费收入约199.6亿元】天茂集团公告，控股子公司国华人寿保险股份有限公司于1月1日至7月31日期间累计原保险保费收入约为199.6亿元。
336,,16:24,【河南已对受灾困难群众发放临时救助金1.2亿元】据河南省加快灾后重建新闻发布会通报，此次，河南省有31.2万低保对象、3.2万特困人员受灾，目前已对186.9万受灾困难群众实施临时救助，发放临时救助金1.2亿元。（央视新闻）
331,,16:25,达安基因：关于取得沙眼衣原体核酸检测试剂盒（PCR-荧光探针法）、诺如病毒核酸检测试剂盒（PCR-荧光探针法）两个医疗器械注册证。
334,,16:25,北京市报告1例外地来京就诊肺炭疽病例，来自河北省承德市围场满族蒙古族自治县，已在医院隔离治疗，所有管控措施均已落实。（北京日报）
333,,16:25,【河南应急厅答“加强城市应急建设”：年底完成省市县预案修订】河南省应急管理厅7月26日答复省政协委员张歌《关于我省加强城市应急管理体系建设的提案》称，2021年底前，河南将完成省、市、县三级突发事件总体应急预案修订，同时努力实现到2025年建成统一领导、权责一致、权威高效的应急能力体系。
332,,16:25,四川美丰：拟于近期对全资子公司四川美丰化工科技有限责任公司的生产装置进行停车检修，检修及开停车时间预计20天左右，本次停车检修将对公司第三季度部分产品产量和经营业绩产生一定的影响。
330,,16:26,【浙商宏观：7月PPI和CPI剪刀差再次扩大 货币政策或将进一步放松】浙商宏观点评7月通胀数据指出，7月PPI同比+9.0%，前值+8.8%，上游原材料品种涨多跌少，煤炭价格持续上涨，PPI再回前期高点。7月CPI同比+1.0%，前值+1.1%，CPI连续两个月回落，食品项拖累较大，核心CPI保持修复态势。PPI和CPI剪刀差再次扩大，上游向下游成本传递仍不通畅，中下游企业经营压力较大，我们认为货币政策将进一步放松，工具包括再次降准和定向降息。
329,,16:28,【华硕集团7月营收同比增1.2% 预计第三季需求强劲】华硕2021年7月集团营收为376亿，年增1.2%；7月品牌营收为344亿，年减0.7%。华硕指出，市场需求面强劲，部分零件缺料致7月份供货出现瓶颈。针对下半年营运，华硕共同执行长许先越先前表示，从业务掌握的订单来看，到第3季为止需求都很强劲，料件掌握度也较佳，对第4季出货还是相当有信心，虽然有零组件短缺问题，通路库存已慢慢回补，今年整体营运来看还是非常好，相信今年表现将优于去年。
328,,16:29,杉杉股份：上半年实现净利润7.6亿元，同比增长659.15%。
327,,16:29,【海峡环保：上半年营收同比增长24.28%】海峡环保披露半年报，上半年公司营收4.04亿元，同比增长24.28%；净利润6847万元同比增长1.91%。基本每股收益0.1521元。
326,,16:29,【国务院任免国家工作人员】任命任鸿斌为商务部副部长，免去张向晨的商务部副部长职务。（中国政府网）
325,,16:29,【三友医疗：上半年净利润7046万元 同比增85%】三友医疗披露半年度报告，公司2021年上半年实现营业收入2.61亿元，同比增长73.51%；净利润7046.19万元，同比增长85.36%；基本每股收益0.34元。
324,,16:30,美股区块链板块盘前走强，未来金融科技(FTFT.O)涨超12%，比特矿业(BTCM.N)涨10.83%，SOS(SOS.N)、嘉楠科技(CAN.O)涨4.2%，亿邦国际(EBON.O)、第九城市(NCTY.O)涨约3.8%，MicroStrategy(MSTR.O)涨2.84%，Riot Blockchain(RIOT.O)涨2.7%。
323,,16:30,【宗庆后获基金从业资格证书：娃哈哈已完成基金管理人备案】基金业协会官网显示，原娃哈哈集团董事长宗庆后担任法定代表人的浙江娃哈哈创业投资有限公司（以下简称“娃哈哈创投”）在7月9日正式完成基金管理人备案登记，根据相关规定，管理人备案成功后，需要在半年内发行产品。事实上，娃哈哈创投早在2010年11月8日就已正式成立。只不过一直到今年7月9日，才正式在基金业协会完成备案。基金业协会数据显示，娃哈哈创投共有包括宗庆后在内的7名工作人员，已全部在今年7月取得基金从业资格证书。
322,,16:30,欧元区8月Sentix投资者信心指数 22.2，前值 29.8，预期 29。
321,,16:30,【51Talk：不再向境内青少用户售卖境外外教课程】51Talk表示，已开始积极的业务调整和转型。即日起，51Talk对于境内的青少用户不再售卖境外外教课程，且会继续加大成人英语投入。
320,,16:31,在岸人民币兑美元8月9日16:30收盘报6.4780，较上一交易日下跌92点。
319,,16:34,【机构：下一轮油价调价下调与搁浅可能性并存】卓创资讯表示，下次油价调价时间为8月23日24时，根据卓创数据模型显示，下一调价周期将以负值开启。原油来看，受疫情反复的影响，市场需求转弱，原油或将继续呈现弱势整理局面，下一轮调价下调与搁浅可能性并存。
318,,16:35,爱婴室：公司拟以2亿元收购的贝贝熊孕婴童连锁商业有限公司100%股权；董事刘盛投反对票，预计此次收购后公司账面会产生较高的商誉，后期可能会产生计提减值的风险。
317,,16:36,中石化：本公司将于二零二一年八月二十五日（星期三）召开董事会会议，藉以（其中包括）审议及批准本公司及其附属公司截至二零二一年六月三十日止半年度未经审计之业绩及其发布并处理任何其他事务。
315,,16:37,【东方精工：与平安融资租赁签署《战略合作框架协议》】东方精工公告，与平安融资租赁签署了《战略合作框架协议》，在面向智能瓦楞纸包装装备行业的工业互联网、装备服务、设备融资租赁服务、代理商授信服务等方面，开展深度战略合作。
314,,16:37,【科华数据：公司储能全球累计装机量超过1.1GW】科华数据在互动平台表示，公司可以为客户提供多种功率的储能PCS及系统解决方案，已应用于甘肃720MWh网域大规模储能系统项目、华润电力鲤鱼江12MW:储能火电联合调频项目、印度创新型光储应用示范项目等众多国内外项目；近期，深圳电网通过科华储能系统实现9E级机组黑启动，这也是国内电网首次实现该项技术。截至2020年底，公司储能全球累计装机量超过1.1GW。
316,,16:37,中国联通：将于2021年8月19日（星期四）举行董事会会议，旨在（其中包括）批准本公司及其附属公司截至2021年6月30日止六个月期间之财务业绩及考虑派发中期股息（如有）。
313,,16:38,WTI原油期货跌幅扩大至4%，报65.55美元/桶。
312,,16:39,【宁德时代获钠离子电池专利授权】天眼查App显示，近日，宁德时代新能源科技股份有限公司获“钠离子电池”专利授权，公告号CN111525099B，申请日期为2019年2月。
311,,16:39,牧原股份今日涨停，深股通买入4.17亿元并卖出2.7亿元，两机构买入超1.7亿元。
310,,16:41,【龙虎榜：上能电气复牌涨停 一机构席位买入2.39亿元】上能电气 (300827) 今日完成停牌核查后，复牌首日再次涨停，连续四个交易日涨停。龙虎榜数据显示，买一机构席位买入2.39亿元。
309,,16:43,恒瑞医药：收到美国食品药品监督管理局关于同意注射用卡瑞利珠单抗联合苹果酸法米替尼胶囊用于晚期非小细胞肺癌III期临床试验的函，公司将于近期开展临床试验。
308,,16:45,【五矿稀土大涨 深股通大举买卖】 五矿稀土三日内累涨23%，深股通买入10.58亿元并卖出10.44亿元，中信证券上海溧阳路买入超2亿元。
307,,16:46,太平鸟业绩快报：上半年实现净利润4.11亿元，同比增长240.52%，扣非净利润同比增长420.24%。
306,,16:47,【特步称头部主播成交率偏低，甚至低于实体门店】8月9日，在2021新京报贝壳财经夏季峰会上，特步品牌副总裁朱鼎坦言头部直播成交率偏低，甚至低于实体门店、低于天猫店，且流量转化成本高。朱鼎表示，直播处于流量红利时代，流量能保证，在这个基础上虽然有较低的转化效率，依然是一个可以发掘的全新的销售渠道。（贝壳财经）
305,,16:51,中天科技：全资子公司中天宽带技术中标中国移动多频段（含700M）天线产品集中采购项目，该项目为多频段700M天线产品国内首次应用于5G网络，本次5G天线产品中标金额合计约10.38亿元。
304,,16:51,【海康威视出现1.5亿元平价大宗交易】 海康威视今日出现1.5亿元平价大宗交易，卖方为中金公司上海分公司，接盘方为机构。
303,,16:51,【盛新锂能日价格振幅达17.02% 三机构合计净卖出2亿元】盛新锂能今日收涨7.17%，日价格振幅达17.02%。盘后龙虎榜数据显示，深股通买入2.66亿元并卖出3.54亿元，三机构席位合计净卖出2亿元。
302,,16:53,【卫士通涨停 一机构卖出2.26亿元】卫士通今日涨停。盘后龙虎榜数据显示，深股通买入1.07亿元并卖出1.6亿元，一家机构席位卖出2.26亿元。
301,,16:54,【俄罗斯新增超2.2万例确诊病例 累计逾646万例】据俄罗斯新冠病毒防疫官网9日公布的最新数据，俄罗斯新增新冠肺炎确诊病例22160例，累计确诊6469910例，新增新冠肺炎死亡病例769例，累计死亡165650例。
300,,16:56,昭衍新药：预计上半年净利润将增加约7355.9万元到8258.13万元，同比增加约97.2%到109.1%，上半年公司承接订单继续保持高速增长；本期股权投资确认公允价值变动收益约5298万元，因公司参与百克生物A股IPO战略投资者配售所致。
298,,16:57,【伊之密半年报：上半年净利2.64亿元 同比增长160%】伊之密公布2021年半年度报告，公司上半年实现营业收入约16.99亿元，同比增长58.78%；归属于上市公司股东的净利润约2.64亿元，同比增长160.89%。
299,,16:57,东软教育(09616.HK)发布盈喜：预期截至二零二一年六月三十日止六个月与二零二零年同期相比，期内利润增长不少于35%；及经调整纯利增长不少于35%。
297,,16:58,福安药业：子公司原料药奥硝唑通过CDE审批。
296,,16:59,阿富汗国防部发布消息称，阿富汗军人在过去一天内于坎大哈、赫拉特、赫尔曼德、帕克蒂亚等省消灭了570多名塔利班激进运动武装分子。（卫星新闻）
295,,16:59,【消息称万达商管最快年底前在香港上市 估值达300亿美元】有消息称，大连万达集团旗下的商业地产管理项目——万达轻资产商管公司正在完成一轮金额达200亿元的Pre-IPO融资，计划最快将在今年年底前在香港上市，此轮融资或将使其估值达300亿美元。对此，大连万达集团还未有官方回应。
294,,17:01,赤子城科技(09911.HK)发布盈利预喜：预计截至2021年6月30日止6个月的总收入约为人民币10.2~10.5亿元，同比增长超5.7倍；净利润约为1.2~1.5 亿元，同比增长超34倍。
292,,17:02,【隆基股份：与信义光能签订光伏玻璃长期采购框架协议】隆基股份公告，公司全资子公司隆基乐叶与信义光能（香港）签订了光伏玻璃长期采购框架协议，根据协议，隆基乐叶及其指定关联公司2021年9月-2024年12月期间向信义光能（香港）及其指定关联公司采购光伏玻璃数量不少于隆基乐叶预计年度需求量的35%，具体采购价格月议，合同总金额以最终实际成交金额为准。
293,,17:02,【杭州市妇联回应“阿里巴巴女员工遭侵害”：持续关注，正研究相关举措】针对“阿里巴巴女员工遭侵害“一事，杭州市妇联表示，已持续关注此事，并正和省妇联研究相关举措。（北京青年报）
291,,17:04,【东方锆业：大多数产品的订单都已排到了10月底】东方锆业(002167)8月9日晚间公告，目前公司在手订单充足，大多数产品的订单都已经排到了10月底。锆价上涨主要与下游需求旺盛有关。今年1至4月份基建行业开工恢复较快，陶瓷行业作为基建行业的后周期，预计今年下半年需求逐渐提升，因此对公司的锆产品需求的不断提升。叠加目前锆英砂的供应比较紧缺的原因，所以一端是锆系列产品供应偏紧，另一端是需求维持高位。
290,,17:05,【长安汽车：7月份销量同比增长7.89% 前7月累计销量增38.44%】长安汽车公告，公司7月份销量17.79万辆，同比增长7.89%；2021年1-7月销量137.88万辆，同比增长38.44%。
289,,17:06,【联测科技：拟出资6000万元参与发起设立南通慧测产业投资基金】联测科技公告，公司拟与上海慧眼投资管理有限公司(“慧眼投资”)或其关联方及其他合伙人共同发起设立“南通慧测产业投资基金(有限合伙)”(暂定名，最终以工商行政管理机关核准登记名称为准，“基金”)。基金主要投资位于长三角地区智能装备、信息技术和新材料等领域的优质未上市企业，与公司主营业务具有协同效应。 公司作为有限合伙人拟以自有资金认缴出资人民币6000万元，占基金认缴出资总额的20%。
288,,17:06,美股油气板块盘前走低，卡隆石油(CPE.N)跌4.33%，马拉松石油(MRO.N)跌3.85%，西方石油(OXY.N)跌2.99%，阿帕奇石油(APA.O)跌2.84%。
287,,17:07,白俄罗斯总统卢卡申科表示，成立白俄罗斯-俄罗斯联合国防部为时过早，明斯克、莫斯科还没有准备好，首先要制定联合宪法。（卫星新闻）
286,,17:07,【广东省建立反不正当竞争部门间联席会议制度】广东省人民政府办公厅9日发布关于同意建立广东省反不正当竞争部门间联席会议制度的函，同意建立由省市场监管局牵头的广东省反不正当竞争部门间联席会议制度。主要职能包括加强对反不正当竞争工作的宏观指导；研究并推进实施反不正当竞争工作的重大政策、措施；协调解决我省反不正当竞争工作中的重大问题；组织开展对不正当竞争热点问题和典型违法活动的治理等。
285,,17:08,万德斯：股东创投二期、宁泰创投拟合计减持不超过3.5568%股份。
284,,17:09,市场消息：韩国零售巨头E-mart旗下在线商城SSG.COM将聘请IPO承销商。
283,,17:11,美诺华：合资公司药品瑞舒伐他汀钙片、阿托伐他汀钙片获得药品注册批件。
282,,17:11,英镑兑美元GBP/USD短线抬升20点，现报1.3875。
281,,17:11,【小米获语音消息断点播放专利授权 避免重新播放已播放过的语音消息】8月9日下午消息，天眼查App显示，近日，北京小米移动软件有限公司获得“语音消息播放方法及装置”专利授权，公告号CN109245997B，申请日期为2018年9月。专利摘要显示，所述方法包括：在播放即时通讯应用中的语音消息过程中，响应于第一触发信号，暂停播放所述语音消息并设置断点；通过接收响应第二触发信号，从所述断点处开始播放所述语音消息。本公开实施例避免了从头开始播放语音消息时，重新播放已播放过的语音消息，提高信息获取的效率。
280,,17:12,【东方雨虹：半年度净利润15.37亿元 同比增40.14%】东方雨虹披露半年度报告，公司2021年半年度实现营业收入为142.29亿元，同比增长62.01%；归母净利润15.37亿元，同比增长40.14%；基本每股收益0.64元。
279,,17:13,虎都(02399.HK)：本公司近期已与潜在业务合作伙伴就可能成立一间从事汽车与摩托车后市场及工业产品销售之联营公司进行一系列讨论。初段联营公司之主要目标市场为沙特阿拉伯等中东国家，将来可能进一步拓展至其他国家。
277,,17:14,【九典制药半年报：上半年净利1.13亿元 同比增长243%】九典制药公布2021年半年度报告，公司上半年实现营业收入约7.32亿元，同比增长86.05%；归属于上市公司股东的净利润约1.13亿元，同比增长243.72%。
278,,17:14,【元气森林副总裁：零卡零糖不是永恒追求】8月9日，在2021新京报贝壳财经夏季峰会上，元气森林副总裁宗昊称现在用户对于产品的需求集中体现在内容物的升级，而不是包装的升级，也不是品牌的升级。0糖0脂0卡不一定是永恒追求。（贝壳财经）
276,,17:16,"【广东：到2025年制造业增加值占GDP比重保持在30%以上】广东省人民政府8月9日印发《广东省制造业高质量发展“十四五”规划》。规划提出，到2025年,制造业增加值占GDP比重保持在30%以上，高技术制造业增加值占规模以上工业增加值的比重达到33%。规模以上制造业企业研发经费支出占营业收入比重达到2.3%,规模以上制造业有效发明专利数23万件。"
275,,17:16,【泰国新增新冠肺炎确诊病例19603例】据泰国新冠疫情管理中心透露，泰国单日新增新冠肺炎确诊病例19603例，其中监狱系统确诊病例313例，该国累计确诊776108例；新增死亡病例149例，累计死亡6353例。
274,,17:17,据港交所文件：8月4日，摩根大通(JPM.N)对万科企业(02202.HK)的多头仓位从5.08%降至4.98%。
273,,17:17,【携程启动混合办公试验 员工每周三和周五可在家办公】携程集团宣布启动“2021混合办公试验”。该试验将通过对2个对照组，总计数百名员工参与的混合办公综合试验，探索该形式是否可以作为公司未来长期办公形式之一。这是携程继2010年、2020年实施“在家办公试验”项目之后的再次迭代试验。
272,,17:18,【五矿稀土股价异动：6月末起部分稀土产品价格上涨】五矿稀土披露股票交易异常波动公告：自6月末始，部分稀土产品价格上涨，稀土及相关行业上市公司关注度持续提升。公司不存在应披露而未披露信息。
271,,17:20,【广东：以广州、深圳、珠海为核心 打造半导体及集成电路全产业链】广东省人民政府8月9日印发《广东省制造业高质量发展“十四五”规划》。规划提出，到2025年，新一代电子信息产业营业收入达到6.6万亿元，形成世界级新一代电子信息产业集群。以广州、深圳、珠海为核心，打造涵盖设计、制造、封测等环节的半导体及集成电路全产业链。支持广州开展“芯火冶双创基地建设，建设制造业创新中心。支持深圳、汕头、梅州、肇庆、潮州建设新型电子元器件产业集聚区，推进粤港澳大湾区集成电路公共技术研究中心建设。
270,,17:21,天山铝业：上半年实现净利润19.8亿元，同比增长203.48%。
269,,17:21,亚马逊(AMZN.O)：将“全面配合”在印度的反垄断调查，公司合规门槛很高。
268,,17:23,日本首相菅义伟将要求用30万亿日元预算资助经济刺激计划。
267,,17:24,【特步回应雷军穿自家鞋：没有涉及到任何代言】8月9日，在2021新京报贝壳财经夏季峰会上，特步品牌副总裁朱鼎表示，雷军在发了一个国产潮鞋求赞助的号召之后，我们跟雷军进行了互动，第二天就把鞋子给雷军寄过去了，随后雷军就穿上了特步的鞋子，这中间没有涉及到任何的代言。（贝壳财经）
266,,17:25,比特币半小时持续拉升约1000美元，现报44719美元/枚，涨幅扩大至近2%。
265,,17:26,【福斯特日价格振幅达16.18% 四机构合计卖出2.75亿元】福斯特今日收涨2.88%，日价格振幅达到16.18%。盘后龙虎榜数据显示，沪股通买入1.15亿元并卖出1.72亿元。两家机构席位合计买入1.06亿元，四家机构席位合计卖出2.75亿元。
264,,17:27,【天齐锂业：监事佘仕福拟减持不超2270股】天齐锂业公告，公司于2021年8月9日收到监事佘仕福的《减持计划告知函》，佘仕福现持有公司股份9090股，占公司总股本0.0006%，计划自该公告发布之日起15个交易日后的6个月内，通过二级市场集中竞价交易方式减持公司股份合计不超过2270股，即不超过公司总股本的0.0002%。
261,,17:28,【中央网信办会同有关部门深入推进摄像头偷窥等黑产集中治理工作】中央网信办指导各地网信办督促各类平台清理相关违规有害信息2.2万余条，处置平台账号4000余个、群组132个，下架违规产品1600余件。其中，百度、腾讯、UC等重点网站平台，清理有害信息8000余条、处置违规账号134个；京东、淘宝、闲鱼等电商平台，下架违规宣传或违规售卖摄像设备1600余件、处置违规账号3700余个、清理违规信息1.2万余条。对存在隐私视频信息泄露隐患的14家视频监控APP厂商进行了约谈，并督促其完成整改。
263,,17:28,机构分析：受德尔塔变异株蔓延影响，全球多地重新采取出行限制措施，多国出口数据展现疲软迹象；同时欧佩克+也在本月增加供应，共同推动油价下跌。
262,,17:28,中粮家佳康(01610.HK)：截至2021年7月31日止7个月，累计生猪出栏量202.6万头。2021年7月份当月，生猪出栏量35.4万头，商品猪销售均价涨至15.53元人民币/公斤，生鲜猪肉销量1.51万吨，生鲜猪肉业务中品牌收入占比35.3%。
260,,17:29,据以色列专业人员使用大规模疫苗接种数据进行的一项研究结果显示，接种辉瑞疫苗第三剂后产生的副作用与该疫苗第二剂的反应相似或更小。（卫星新闻）
259,,17:30,北向资金今日净买入44.66亿元，净买入比亚迪1.86亿、恒瑞医药1.4亿、先导智能1.22亿、药明康德1.07亿。净卖出隆基股份7.15亿、韦尔股份3.11亿、东方财富2.64亿、贵州茅台2.2亿。
258,,17:32,"【广东：到2025年汽车制造业营业收入超过1.1万亿元】广东省人民政府印发《广东省制造业高质量发展“十四五”规划》。规划提出，加速新能源汽车整车发展, 提升混合动力系统、纯电动汽车、氢燃料电池汽车研发水平, 重点加大电机、电池和电控系统的研发力度, 加快新能源汽车相关配套基础设施建设。到2025年, 汽车制造业营业收入超过1.1万亿元, 打造具有国际影响力的汽车产业集群。"
257,,17:32,欧元兑英镑EUR/GBP跌至0.8461，创2020年2月以来新低。
256,,17:33,舜宇光学科技(02382.HK)：7月手机镜头模组出货量1048亿，手机摄像模组出货量513万件。
255,,17:34,【中国民办教育协会：出租方不应将校外培训机构退租视为违约】中国民办教育协会今日发布校外培训机构房租有关问题的行业意见书，指出一些机构向协会反映出现退租困难并存在被要求支付违约金，且押金和已预付的租金无法退还等问题。协会表示，根据《民法典》相关规定，在“双减”文件印发前，校外培训机构如已签订合同承租房屋，可主张构成情势变更，并与出租方重新协商变更租金标准、租赁期限等，也可以与出租方协商提前解除房屋租赁合同。出租方不应将此视为违约，不应收取违约金，并应退还押金和所预付的部分租金。
254,,17:36,【福莱特：上半年净利12.61亿元 同比增174%】福莱特披露半年报，公司2021年上半年营业收入40.28亿元，同比增长61.37%；净利润12.61亿元，同比增长173.66%。基本每股收益0.59元。
253,,17:36,市场消息：美国总统拜登提名阿莫斯·霍赫斯坦为美国能源部的能源特使。
252,,17:37,*ST盐湖：股票自2021年8月10日起恢复上市，股票简称“盐湖股份”；公司股票恢复上市首日即时行情显示的前收盘价为公司股票停牌前一日的收盘价，即8.84元/股，公司股票恢复上市首日不实行价格涨跌幅限制，公司股票自恢复上市次一交易日起日涨跌幅限制为10%。
251,,17:38,云南锗业：太阳能电池用锗晶片建设项目投产。
250,,17:41,【云南锗业：太阳能电池用锗晶片建设项目投产】云南锗业公告，太阳能电池用锗晶片建设项目于近日正式投产，该项目的投产丰富了子公司中科鑫圆产品规格、型号，能够满足当前客户需求及紧跟未来下游需求的发展趋势，对促进公司产业向深加工方向转型、升级有积极意义。
249,,17:41,道琼斯期货下跌0.3%，标普500指数e-mini期货下跌0.2%，纳斯达克期货持平。
248,,17:43,【2023年我国油气管道数据将实现“全国一张网”】从国家管网集团获悉，为提升我国油气管网数字化、网络化、智能化水平，油气管道“工业互联网+安全生产”建设日前正式启动，2023年我国油气管道数据将实现“全国一张网”。（新华社）
247,,17:43,【多氟多：首次回购77万股 涉资4011.07万元】多氟多公告，2021年8月9日，公司首次通过股票回购专用证券账户以集中竞价交易方式回购股份，回购股份数量为77.011万股，占公司目前总股本的0.1%，其中最高成交价为54.00元/股，最低成交价为51.00元/股，支付总金额为4011.0665万元(不含交易费用)。
246,,17:44,SPRINGBOARD：英国上周的购物者数量比前一周上升了1.4%。
245,,17:44,【卡塔尔将于8月11日举办有关阿富汗问题的中美俄巴四方会议】当地时间9日，卡塔尔媒体报道称，卡塔尔将于本月11日在首都多哈举办阿富汗问题中美俄巴四方会议。来自中国、美国、俄罗斯、巴基斯坦的代表将就阿富汗形势、推进阿富汗和平进程等议题交换意见。此外，四方代表还计划与正在多哈进行阿富汗内部和谈的阿富汗政府和塔利班代表举行会谈。（央视新闻）
244,,17:45,【15个高风险+201个中风险 全国现有中高风险地区216个】截至2021年8月9日13时，全国有高风险等级地区15个，中风险等级地区201个。
243,,17:46,伊朗新增40808例新冠肺炎确诊病例，新增588例死亡病例。
242,,17:49,"【全国碳市场今日收涨0.68% 报53.32元/吨】今日全国碳市场碳排放配额（CEA）挂牌协议交易成交量3,010吨，成交额160,482.60元，开盘价53.30元/吨，最高价58.26元/吨，最低价53.30元/吨，收盘价53.32元/吨，收盘价较前一日上涨0.68%。"
241,,17:50,数据港：近日，公司收到某大型互联网公司关于云创互通云计算数据中心项目的数据中心需求意向，鉴于其华北区域业务发展需求，有意就本项目进行整体租赁，且考虑到其该区域业务拓展相对紧迫，故希望公司尽快根据其技术要求交付数据中心项目。经公司综合比较及评估，公司拟接受该需求并采用定制批发型业务模式进行项目开展。
239,,17:52,【上期所：进一步推进铝期权和锌期权市场发展】至2021年8月9日，铝期权和锌期权挂牌上市满一周年。上期所有关负责人表示，上期所将继续做好铝期权和锌期权市场维护工作，积极聆听市场意见，及时优化完善合约规则，并继续开展多类型的市场推广活动，做好期权普及和培训工作，进一步推进铝期权和锌期权市场发展。
238,,17:52,美国地质勘探局：阿拉斯加阿图站西部210公里处发生5.0级地震。
240,,17:52,【上周深交所新增IPO申报企业2家】交易所消息，上周（8月2日—8月8日）深交所新增申报企业2家（主板1家，创业板1家）。截至8月8日，今年新增申报企业420家。
237,,17:53,【郑州煤电：受水灾影响暂停施工矿井复产】郑州煤电公告，截至本公告发布之日，公司白坪煤业、告成煤矿、教学二矿和芦沟煤矿已恢复生产；已恢复生产的矿井年核定生产能力合计405万吨。超化煤矿因周边涌水情况较严重，抢险救灾工作仍在进行中；超化煤矿年核定生产能力为120万吨，2021年上半年生产煤炭48.62万吨，实现营业收入1.98亿元，约占公司上半年营业总收入的13%。
236,,17:54,俄罗斯财政部：俄罗斯1-5月黄金产量为102.36吨，白银产量为375.94吨。
235,,17:54,乌克兰总统泽连斯基发言人：德国总理默克尔将于8月22日访问乌克兰。
234,,17:56,【渣打证券（中国）设立申请获受理 谋求内地券商牌照再进一步】又一家外资机构谋求券商牌照获得新进展。渣打银行旗下渣打银行（香港）递交的《证券公司设立审批》已获得中国证监会受理，拟设立券商目前暂命名为“渣打证券（中国）有限公司”。 (中国证券报)
233,,17:58,瑞士信贷：预计标普500指数到2021年底达到4600点，到2022年底达到5000点。
232,,17:58,小摩首予奈雪的茶”增持“评级，目标价15港元。
231,,18:00,【煌上煌：1.2亿元拓展产能】煌上煌(002695)8月9日晚间公告，全资子公司煌大食品拟使用自有资金投资1.20亿元在丰城设立子公司“丰城煌大食品有限公司”（暂定名），建设年屠宰4000万羽麻鸭、年加工2500吨麻鸭食品及4000吨鸭血食品项目。项目建设完成后，煌大食品现有产能将全部转移至丰城子公司。
230,,18:02,【复星医药：控股子公司FH-2001 胶囊获药品临床试验批准】复星医药公告，控股子公司上海复星医药产业发展有限公司收到国家药品监督管理局关于同意其参与研制的 FH-2001 胶囊用于晚期恶性实体瘤开展临床试验的批准。复星医药产业拟于条件具备后于中国境内（不包括港澳台，下同）开展该新药的 I 期临床试验。
229,,18:03,【韩国政府批准假释三星掌门人 李在镕13日可出狱】据韩联社报道，9日下午，韩国法务部假释审查委员会召开会议，认定三星掌门、三星电子副会长李在镕具备保释资格，随后法务部长官朴范界予以批准。李在镕已被羁押207天，将于13日上午出狱。李在镕现年52岁。2016年11月，他卷入“亲信干政”案，遭检方调查。今年1月，因“亲信干政”案获刑2年半，当庭被捕。截至7月底，李在镕已经服完60%的刑期，还被监狱评为“模范囚犯”。
228,,18:03,巴里克黄金(GOLD.N)：第二季度调整后EPS 0.29美元。
227,,18:03,贝伦伯格：将Velodyne(VLDR.O)目标价从12美元下调至8美元。
