,Unnamed: 0,字段,标题
197,,20:31,申通快递：拟定增募资不超过35亿元，扣除发行费用后的募集资金净额将用于多功能网络枢纽中心建设等。
196,,20:31,美元兑加元USD/CAD短线走高20点，现报1.2587。
195,,20:32,加拿大统计局：由于2020年6月价格上涨，基数年效应对消费者通胀产生了下行影响，导致6月的增速放缓。
194,,20:33,【申通快递：拟定增募资不超35亿元】申通快递披露2021年度非公开发行A股股票预案，募资总额不超过35.01亿元，投资于多功能网络枢纽中心建设、转运中心自动化设备升级项目、陆路运力提升项目及补充流动资金。
193,,20:33,【上半年我国能源消费快速增长】国家能源局发展规划司司长李福龙28日表示，今年上半年，我国能源消费实现快速增长。李福龙在当日国家能源局例行新闻发布会上说，今年以来，全社会用电量快速增长，工业用电贡献率明显超过往年水平。上半年全社会用电量同比增长16.2%，较2019年同期增长15.8%，两年同期平均增长7.6%。工业是拉动用电增长的主要动力，上半年工业用电同比增长16.5%，对全社会用电量增长的贡献率近70%。（新华社）
190,,20:38,【热门中概股盘前多数上涨，拼多多涨7.8%】截至发稿，热门中概股美股盘前多数上涨，拼多多涨7.8%，京东涨2.07%，百度涨3.31%，哔哩哔哩涨4.76%，蔚来涨2.97%，阿里巴巴涨1.9%。
189,,20:38,【华利集团：上半年净利润12.91亿元 同比增66.59%】华利集团发布业绩快报，上半年实现营业总收入81.97亿元，同比增长18.27%；净利润12.91亿元，同比增长66.59%；每股收益0.92元。华利集团主营运动鞋履的开发设计、生产与销售，报告期内，疫后运动需求和运动鞋消费持续恢复，公司订单随之大增。但消费需求复苏叠加全球供应链紧张，原材料涨价、海运集装箱短缺、越南疫情发展等也对行业发展和公司经营带来一定挑战。
192,,20:38,财经网站Forexlive评加拿大6月CPI数据：在加拿大CPI数据发布之前，美元兑加元交投于1.2568，之后攀升至1.2580。如果我们已经看到了这些数据若处于峰值的话，那么它将大大减少央行加息和缩减购债规模的压力。
191,,20:38,【天正电气：未直接从事新能源、通信、轨道交通等业务】近三个交易日涨停的天正电气7月28日发布股票交易风险提示公告称，近日有媒体刊载关于公司布局新能源领域的新闻，公司的主要产品为框架断路器、塑壳断路器、小型断路器、接触器等低压电器产品，公司为下游客户提供配电和电源系统的配套产品，公司自身并未直接从事上述新能源、通信、轨道交通等业务。后续订单获取具有不确定性。
188,,20:41,【美国6月份商品贸易逆差初值扩大至912亿美元 超过预期】美国商务部公布，6月份商品贸易逆差初值从之前一个月的882亿美元扩大至912亿美元。6月进口增长1.5%，从5月份的2331.30亿美元增至2366.66亿美元；6月出口增长0.3%，从5月份的1449.69亿美元增至1454.59亿美元。
187,,20:42,【深房中协：开展房地产中介机构规范经营专项整治工作】7月28日，深圳市房地产中介协会发布《关于开展房地产中介机构规范经营专项整治工作的通知》，在全市范围内对房地产中介机构及相关从业人员开展规范经营专项整治工作。《通知》还指出，各房地产中介机构应加强人员管理措施，对下辖从业人员宣导落实“房住不炒”原则，加强培训，规范各类项目的宣传口径，不得隐瞒、提供虚假信息，应向消费者客观、公允介绍房产相关信息。
186,,20:42,【首个理财子公司跨市场ESG股票指数即将发布】今日，上海中证指数公司发布公告宣布，将于8月19日正式发布“中证信银沿海核心经济带ESG优选100指数”，该指数由信银理财与中证指数公司联合研发，是国内首个由银行理财子公司设计定制的跨市场ESG股票指数。后续，信银理财将基于该指数推出ESG主题的理财产品，支持符合ESG标准的上市公司，积极推动ESG投资在中国资本市场的发展。
185,,20:43,国家卫健委副主任、国家疾病预防控制局局长王贺胜已到江苏指导南京疫情防控工作。（澎湃）
184,,20:44,【拓斯达：实控人拟3000万至6000万元增持股份】拓斯达公告，公司控股股东、实际控制人、董事长吴丰礼计划6个月内增持公司股份，增持金额3000万元至6000万元，增持价格不高于30元/股。
183,,20:44,美股区块链板块盘前涨幅扩大，Bit Digital涨36%，第九城市涨12.86%；比特矿业涨超10%，此前宣布通过支付现金的方式采购2500台全新的比特币矿机，总价值660万美元。
182,,20:45,比特币短线走低超800美元，跌至40000美元下方，日涨幅收窄至1.23%。
181,,20:45,【浙江广厦：拟1.56亿元购买正蓝节能50.54%股份】 浙江广厦晚间公告，公司拟通过全国股转系统，采用集合竞价交易和盘后大宗交易相结合的方式，合计购买正蓝节能(836151)50.54%股份，交易总对价1.56亿元。正蓝节能为学校提供热水（洗浴、饮用、直饮等）供应服务。交易完成后，公司将持有正蓝节能50.54%股份。
180,,20:48,越南新增3697例本土新冠肺炎确诊病例，其中2334例在胡志明市。
179,,20:50,麦当劳(MCD.N)：美国约70%的餐厅仍在营业，若新冠肺炎没有再次爆发，预计到美国的劳动节，营业率将接近100%。
178,,20:52,【央视热评：规范“人脸识别”，为盗刷者戴上“紧箍咒”】 包括针对人脸识别技术在内的个人信息保护，民法典有规定，行政立法、地方立法也有不少规范。但民法典的规定比较原则，行政立法、地方立法的层级相对较低，而《个人信息保护法》尚未出台，从现实看，对人脸识别的规范有待加强。用更明确、具体的法律规定给恣意而为者戴上“紧箍咒”，为公民维权撑腰，最高法院出台司法解释恰逢其时。（央视）
177,,20:53,成都市卫健委副主任何晓通报，7月27日21时至28日18时，成都新增5例本土确诊病例，1例无症状感染者。（四川观察）
176,,20:57,【山东水发电力集团中标吉电入鲁通榆县500MW风电项目变压器设备】 据水发集团消息，水发电力集团权属公司山东达驰驰翔电气有限公司近日成功中标吉林水发能源（通榆县）有限公司500MW风电项目箱变设备。该项目共分为两个标段，包括华氏箱式变压器20多台，机舱干式变压器40台，中标总价为2172.9万元。水发能源通榆县500兆瓦风电场项目为“吉电入鲁”配套项目，由山东、吉林两省能源局共同牵头，水发集团作为项目实施主体，是迄今为止水发集团单体最大的风电场项目。
175,,20:58,【张伯礼：扩大溯源人员队伍，加强疫苗接种推广】针对此次南京疫情，中国工程院院士、天津中医药大学名誉校长张伯礼张伯礼在接受采访时表示，应加强传播溯源工作力度，建议扩大疾控溯源人员队伍，借助大数据信息技术及南京禄口机场信息记录进行大范围排查。此外，他还建议加强疫苗接种力度，争取在年内实现全民接种率80%以上。（科技日报）
174,,21:00,国内期货夜盘开盘涨跌不一，豆油跌1.5%，焦炭涨近1.3%。
173,,21:01,【成都两区域升级为中风险地区】截至2021年7月28日15时，成都两区域升级为中风险地区，分别是：青羊区光华街道优品道曦岸和高新区石羊街道都城雅颂居。
172,,21:02,美国市场信息公司J.D. Power：预计美国汽车库存短缺导致7月销售速度放缓，但需求推动平均交易价格超过41000美元。
171,,21:02,市场消息：Uber(UBER.N)与国际送花组织FTD(Florist Transword Delivery)合作，按需在全国范围内递送鲜花。
170,,21:02,富时中国A50指数期货直线拉升，涨幅超1.6%。
169,,21:05,【本川智能：中签号出炉 超3.8万个】本川智能公告，中签号码共有38649个，每个中签号码只能认购500股本川智能A股股票。
168,,21:06,【吉利汽车：与英之杰达成全球战略伙伴关系】7月26日，吉利汽车集团与全球最大的独立汽车零售商——英国英之杰集团（Inchcape Group）正式达成全球战略伙伴关系，并签署了共同开拓智利市场的合作声明。
167,,21:06,热门中概股盘前走高，富途控股涨9.6%，拼多多涨超8%，哔哩哔哩涨5.64%，网易涨5.53%，携程涨4.39%，阿里巴巴涨近3%。
166,,21:12,根据流调显示，5例本土确诊病例和1例无症状感染者均与南京禄口机场疫情有关，成都已于昨晚启动基因测序相关工作。（四川观察）
165,,21:16,【成都新增本土确诊和无症状感染病例均与南京疫情有关】据成都市卫健委副主任何晓通报，根据流调显示，5例本土确诊病例和1例无症状感染者均与南京禄口机场疫情有关。5例本土确诊病例曾去张家界旅游，其中有病例与辽宁大连的确诊患者有行程交叉。
164,,21:19,【广州：制定“双减”试点工作方案 全面压减培训机构规模】广州市政府官网披露，7月27日上午，广州市市长温国辉主持召开市政府常务会议，研究部署进一步减轻义务教育阶段学生作业负担和校外培训负担工作。会议指出，下一步，将制定广州市试点工作方案。同时，研究制定校内课后服务指导意见，全面压减培训机构规模，出台培训机构监督管理有关制度文件，持续开展执法整顿。
163,,21:19,市场消息：网约巴士初创公司Swvl宣布与特殊目的收购公司(SPAC)Queen's Gambit Growth Capital合并，预计将在纳斯达克上市。
162,,21:21,【工信部：“十四五”培育万家专精特新“小巨人”企业】7月27日，由工信部、湖南省政府联合主办的全国“专精特新”中小企业高峰论坛在湖南省长沙市举办。工信部副部长徐晓兰强调，要力争在“十四五”期间孵化带动百万家创新型中小企业，培育十万家省级“专精特新”企业、一万家专精特新“小巨人”企业、一千家“单项冠军”企业。
161,,21:24,【上海发改委：上半年房地产市场量价齐升上涨势头初抑制，下阶段稳房价仍有压力】28日下午，上海市十五届人大常委会第三十三次会议审议了市发改委主任华源作的关于上海市2021年上半年国民经济和社会发展计划执行情况的报告。 报告指出，稳房价仍需持续用力，调控成效逐步显现，上半年全市市场化新建商品房、二手存量住房成交量同比增速较一季度明显回落，房地产市场量价齐升上涨势头得到初步抑制。但同时，购房需求较旺盛，供求矛盾仍较突出，下阶段稳房价仍面临不少压力。（上观）
160,,21:30,【湖南省委书记：对张家界等地扩大核酸检测范围，加强景区防控】28日下午，湖南省委书记、省人大常委会主任许达哲在省应对新冠肺炎疫情联防联控机制召开会议，检查调度疫情防控工作。许达哲指出，要及时做好排查检测工作，对常德、张家界、湘西州等地区有序扩大核酸检测范围、全面加快检测进度。要进一步加强对重点地区入湘、返湘人员的排查管理，特别要加强旅游景区景点疫情防控，有效降低病毒传播风险，减少不必要的人员聚集。（澎湃）
158,,21:30,美股三大指数小幅高开，道指涨0.16%，标普500指数涨0.21%，纳指涨0.45%。热门中概股集体反弹，拼多多、网易涨超8%，京东涨超7%，阿里巴巴涨超2%。苹果低开1.5%，公司未提供财年指引，并称之后季度营收增速将放缓。
159,,21:30,汪洋主持召开全国政协主席会议，决定8月30日至9月1日召开全国政协十三届常委会第十八次会议。（新华社）
